"_time",action,app,bytes,"bytes_in","bytes_out",category,"dest_ip","dest_port",duration,packets,"packets_in","packets_out","src_ip",user
"1456907742.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456907740.000",allowed,dns,210,111,99,any,"10.174.19.2",53,12,2,1,1,"10.174.30.146",unknown
"1456907734.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456907725.000",allowed,dns,210,111,99,any,"10.174.19.2",53,11,2,1,1,"10.174.30.165",unknown
"1456907712.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.117",unknown
"1456907694.000",allowed,dns,206,109,97,any,"10.174.19.2",53,10,2,1,1,"10.174.30.110",unknown
"1456907690.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.181",unknown
"1456907666.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456907656.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.128",unknown
"1456907637.000",allowed,dns,210,111,99,any,"10.174.19.2",53,12,2,1,1,"10.174.30.146",unknown
"1456907633.000",allowed,dns,212,112,100,any,"10.174.19.2",53,12,2,1,1,"10.174.30.170",unknown
"1456907621.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456907608.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456907607.000",allowed,dns,210,111,99,any,"10.174.19.2",53,0,2,1,1,"10.174.30.191",unknown
"1456907605.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456907601.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456907600.000",allowed,dns,198,105,93,any,"10.174.19.2",53,8,2,1,1,"10.174.30.194",unknown
"1456907585.000",allowed,dns,200,106,94,any,"10.174.19.2",53,14,2,1,1,"10.174.30.180",unknown
"1456907585.000",allowed,dns,206,109,97,any,"10.174.19.2",53,4,2,1,1,"10.174.30.117",unknown
"1456907581.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456907580.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456907549.000",allowed,dns,206,109,97,any,"10.174.19.2",53,2,2,1,1,"10.174.30.180",unknown
"1456907549.000",allowed,dns,208,110,98,any,"10.174.19.2",53,1,2,1,1,"10.174.30.131",unknown
"1456907522.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456907509.000",allowed,dns,309,215,94,any,"10.174.19.2",53,1,4,2,2,"10.174.30.110",unknown
"1456907507.000",allowed,dns,198,105,93,any,"10.174.19.2",53,3,2,1,1,"10.174.30.194",unknown
"1456907494.000",allowed,teredo,535,0,535,any,"157.168.51.170",3544,4,6,0,6,"10.174.30.123",unknown
"1456907493.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456907492.000",allowed,dns,198,105,93,any,"10.174.19.2",53,6,2,1,1,"10.174.30.194",unknown
"1456907478.000",allowed,dns,212,112,100,any,"10.174.19.2",53,14,2,1,1,"10.174.30.170",unknown
"1456907474.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456907472.000",allowed,dns,210,111,99,any,"10.174.19.2",53,3,2,1,1,"10.174.30.165",unknown
"1456907469.000",allowed,dns,212,112,100,any,"10.174.19.2",53,0,2,1,1,"10.174.30.122",unknown
"1456907465.000",allowed,dns,210,111,99,any,"10.174.19.2",53,2,2,1,1,"10.174.30.165",unknown
"1456907454.000",allowed,dns,206,109,97,any,"10.174.19.2",53,4,2,1,1,"10.174.30.186",unknown
"1456907451.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456907437.000",allowed,dns,174,93,81,any,"10.174.19.2",53,8,2,1,1,"10.174.30.148",unknown
"1456907434.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456907432.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.110",unknown
"1456907429.000",allowed,dns,206,109,97,any,"10.174.19.2",53,2,2,1,1,"10.174.30.110",unknown
"1456907397.000",allowed,dns,212,112,100,any,"10.174.19.2",53,6,2,1,1,"10.174.30.159",unknown
"1456907397.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456907379.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456907379.000",allowed,dns,200,106,94,any,"10.174.19.2",53,14,2,1,1,"10.174.30.110",unknown
"1456907365.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.117",unknown
"1456907359.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456907347.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456907343.000",allowed,dns,226,119,107,any,"10.174.19.2",53,13,2,1,1,"10.174.30.176",unknown
"1456907285.000",allowed,dns,212,112,100,any,"10.174.19.2",53,14,2,1,1,"10.174.30.122",unknown
"1456907279.000",allowed,dns,198,105,93,any,"10.174.19.2",53,10,2,1,1,"10.174.30.194",unknown
"1456907278.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.117",unknown
"1456907248.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456907245.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456907233.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456907219.000",allowed,dns,212,112,100,any,"10.174.19.2",53,5,2,1,1,"10.174.30.170",unknown
"1456907175.000",allowed,dns,210,111,99,any,"10.174.19.2",53,7,2,1,1,"10.174.30.191",unknown
"1456907175.000",allowed,dns,206,109,97,any,"10.174.19.2",53,5,2,1,1,"10.174.30.180",unknown
"1456907160.000",allowed,dns,212,112,100,any,"10.174.19.2",53,9,2,1,1,"10.174.30.159",unknown
"1456907155.000",allowed,dns,210,111,99,any,"10.174.19.2",53,10,2,1,1,"10.174.30.117",unknown
"1456907154.000",allowed,dns,198,105,93,any,"10.174.19.2",53,16,2,1,1,"10.174.30.194",unknown
"1456907152.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456907142.000",allowed,dns,198,105,93,any,"10.174.19.2",53,4,2,1,1,"10.174.30.127",unknown
"1456907142.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456907139.000",allowed,dns,210,111,99,any,"10.174.19.2",53,14,2,1,1,"10.174.30.165",unknown
"1456907115.000",allowed,dns,206,109,97,any,"10.174.19.2",53,9,2,1,1,"10.174.30.110",unknown
"1456907110.000",allowed,dns,200,106,94,any,"10.174.19.2",53,4,2,1,1,"10.174.30.110",unknown
"1456907102.000",allowed,dns,210,111,99,any,"10.174.19.2",53,0,2,1,1,"10.174.30.146",unknown
"1456907097.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456907089.000",allowed,dns,212,112,100,any,"10.174.19.2",53,5,2,1,1,"10.174.30.170",unknown
"1456907075.000",allowed,dns,200,106,94,any,"10.174.19.2",53,3,2,1,1,"10.174.30.180",unknown
"1456907058.000",allowed,dns,210,111,99,any,"10.174.19.2",53,10,2,1,1,"10.174.30.165",unknown
"1456907050.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456907050.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456907043.000",allowed,dns,210,111,99,any,"10.174.19.2",53,2,2,1,1,"10.174.30.191",unknown
"1456907037.000",allowed,dns,210,111,99,any,"10.174.19.2",53,14,2,1,1,"10.174.30.146",unknown
"1456907034.000",allowed,dns,210,111,99,any,"10.174.19.2",53,3,2,1,1,"10.174.30.165",unknown
"1456907013.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906984.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456906969.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.146",unknown
"1456906963.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,5,2,1,1,"10.174.30.137",unknown
"1456906958.000",allowed,dns,223,134,89,any,"10.174.19.2",53,15,2,1,1,"10.174.30.171",unknown
"1456906948.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456906946.000",allowed,dns,206,109,97,any,"10.174.19.2",53,14,2,1,1,"10.174.30.186",unknown
"1456906945.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906944.000",allowed,dns,210,111,99,any,"10.174.19.2",53,4,2,1,1,"10.174.30.165",unknown
"1456906931.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.129",unknown
"1456906917.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906914.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.191",unknown
"1456906910.000",allowed,dns,198,105,93,any,"10.174.19.2",53,12,2,1,1,"10.174.30.181",unknown
"1456906905.000",allowed,dns,505,323,182,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456906903.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906899.000",allowed,ssl,7073,4702,2371,"computer-and-internet-info","103.185.108.55",443,31,30,14,16,"10.174.30.131",unknown
"1456906898.000",allowed,dns,413,251,162,any,"10.174.19.2",53,6,4,2,2,"10.174.30.148",unknown
"1456906895.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906890.000",allowed,dns,206,109,97,any,"10.174.19.2",53,2,2,1,1,"10.174.30.110",unknown
"1456906868.000",allowed,dns,212,112,100,any,"10.174.19.2",53,3,2,1,1,"10.174.30.159",unknown
"1456906856.000",allowed,dns,210,111,99,any,"10.174.19.2",53,7,2,1,1,"10.174.30.165",unknown
"1456906855.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906851.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456906813.000",allowed,dns,200,106,94,any,"10.174.19.2",53,12,2,1,1,"10.174.30.190",unknown
"1456906813.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906809.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.136",unknown
"1456906797.000",allowed,dns,455,259,196,any,"10.174.19.2",53,1,4,2,2,"10.174.30.131",unknown
"1456906795.000",allowed,dns,198,105,93,any,"10.174.19.2",53,13,2,1,1,"10.174.30.194",unknown
"1456906789.000",allowed,dns,212,112,100,any,"10.174.19.2",53,5,2,1,1,"10.174.30.170",unknown
"1456906785.000",allowed,dns,206,109,97,any,"10.174.19.2",53,10,2,1,1,"10.174.30.110",unknown
"1456906778.000",allowed,dns,200,106,94,any,"10.174.19.2",53,13,2,1,1,"10.174.30.190",unknown
"1456906770.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456906767.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906766.000",allowed,dns,198,105,93,any,"10.174.19.2",53,14,2,1,1,"10.174.30.194",unknown
"1456906738.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906720.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906719.000",allowed,dns,210,111,99,any,"10.174.19.2",53,15,2,1,1,"10.174.30.146",unknown
"1456906704.000",allowed,dns,267,174,93,any,"10.174.19.2",53,13,2,1,1,"10.174.30.146",unknown
"1456906698.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.190",unknown
"1456906696.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456906680.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456906665.000",allowed,ntp,184,90,94,any,"10.34.210.133",123,11,2,1,1,"10.174.30.129",unknown
"1456906649.000",allowed,dns,208,110,98,any,"10.174.19.2",53,2,2,1,1,"10.174.30.131",unknown
"1456906635.000",allowed,dns,210,111,99,any,"10.174.19.2",53,16,2,1,1,"10.174.30.117",unknown
"1456906624.000",allowed,dns,200,106,94,any,"10.174.19.2",53,6,2,1,1,"10.174.30.180",unknown
"1456906619.000",allowed,dns,200,106,94,any,"10.174.19.2",53,9,2,1,1,"10.174.30.180",unknown
"1456906610.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906602.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.127",unknown
"1456906601.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,1,10,4,6,"10.174.30.186",unknown
"1456906582.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906577.000",allowed,dns,212,112,100,any,"10.174.19.2",53,4,2,1,1,"10.174.30.159",unknown
"1456906574.000",allowed,ntp,184,90,94,any,"41.151.205.17",123,10,2,1,1,"10.174.30.128",unknown
"1456906573.000",allowed,dns,200,106,94,any,"10.174.19.2",53,15,2,1,1,"10.174.30.190",unknown
"1456906567.000",allowed,dns,212,112,100,any,"10.174.19.2",53,2,2,1,1,"10.174.30.159",unknown
"1456906567.000",allowed,dns,198,105,93,any,"10.174.19.2",53,5,2,1,1,"10.174.30.194",unknown
"1456906564.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906564.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906561.000",allowed,dns,353,267,86,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906553.000",allowed,dns,226,119,107,any,"10.174.19.2",53,5,2,1,1,"10.174.30.176",unknown
"1456906549.000",allowed,dns,267,174,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906547.000",allowed,dns,353,267,86,any,"10.174.19.2",53,6,4,2,2,"10.174.30.186",unknown
"1456906545.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,1,10,4,6,"10.174.30.186",unknown
"1456906538.000",allowed,dns,413,251,162,any,"10.174.19.2",53,11,4,2,2,"10.174.30.148",unknown
"1456906535.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906528.000",allowed,dns,206,109,97,any,"10.174.19.2",53,8,2,1,1,"10.174.30.117",unknown
"1456906506.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456906504.000",allowed,dns,210,111,99,any,"10.174.19.2",53,14,2,1,1,"10.174.30.165",unknown
"1456906503.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456906500.000",allowed,dns,206,109,97,any,"10.174.19.2",53,15,2,1,1,"10.174.30.117",unknown
"1456906498.000",allowed,dns,210,111,99,any,"10.174.19.2",53,11,2,1,1,"10.174.30.146",unknown
"1456906488.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906488.000",allowed,dns,212,112,100,any,"10.174.19.2",53,3,2,1,1,"10.174.30.159",unknown
"1456906483.000",allowed,dns,198,105,93,any,"10.174.19.2",53,8,2,1,1,"10.174.30.194",unknown
"1456906482.000",allowed,dns,198,105,93,any,"10.174.19.2",53,12,2,1,1,"10.174.30.127",unknown
"1456906477.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456906470.000",allowed,dns,200,106,94,any,"10.174.19.2",53,0,2,1,1,"10.174.30.180",unknown
"1456906465.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,3,10,4,6,"10.174.30.186",unknown
"1456906462.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,24,10,4,6,"10.174.30.186",unknown
"1456906458.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456906449.000",allowed,dns,210,111,99,any,"10.174.19.2",53,2,2,1,1,"10.174.30.191",unknown
"1456906443.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456906442.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906417.000",allowed,dns,212,112,100,any,"10.174.19.2",53,6,2,1,1,"10.174.30.191",unknown
"1456906411.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906411.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.191",unknown
"1456906405.000",allowed,dns,353,267,86,any,"10.174.19.2",53,2,4,2,2,"10.174.30.186",unknown
"1456906399.000",allowed,dns,353,267,86,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906391.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.186",unknown
"1456906389.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.146",unknown
"1456906387.000",allowed,dns,212,112,100,any,"10.174.19.2",53,2,2,1,1,"10.174.30.191",unknown
"1456906385.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456906370.000",allowed,dns,198,105,93,any,"10.174.19.2",53,8,2,1,1,"10.174.30.181",unknown
"1456906369.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456906366.000",allowed,dns,210,111,99,any,"10.174.19.2",53,9,2,1,1,"10.174.30.146",unknown
"1456906362.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.127",unknown
"1456906355.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456906352.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,1,2,1,1,"10.174.30.131",unknown
"1456906320.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456906315.000",allowed,dns,210,111,99,any,"10.174.19.2",53,8,2,1,1,"10.174.30.165",unknown
"1456906315.000",allowed,ntp,184,90,94,any,"10.34.210.133",123,6,2,1,1,"10.174.30.130",unknown
"1456906307.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906307.000",allowed,dns,439,267,172,any,"10.174.19.2",53,8,4,2,2,"10.174.30.186",unknown
"1456906306.000",allowed,dns,439,267,172,any,"10.174.19.2",53,18,4,2,2,"10.174.30.186",unknown
"1456906303.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,0,10,4,6,"10.174.30.186",unknown
"1456906300.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906289.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.181",unknown
"1456906284.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906278.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456906278.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.165",unknown
"1456906269.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906264.000",allowed,ntp,184,90,94,any,"113.195.19.170",123,1,2,1,1,"10.174.30.110",unknown
"1456906253.000",allowed,dns,212,112,100,any,"10.174.19.2",53,9,2,1,1,"10.174.30.159",unknown
"1456906251.000",allowed,dns,200,106,94,any,"10.174.19.2",53,13,2,1,1,"10.174.30.110",unknown
"1456906249.000",allowed,dns,200,106,94,any,"10.174.19.2",53,7,2,1,1,"10.174.30.180",unknown
"1456906244.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,4,10,4,6,"10.174.30.186",unknown
"1456906242.000",allowed,dns,413,251,162,any,"10.174.19.2",53,1,4,2,2,"10.174.30.148",unknown
"1456906242.000",allowed,dns,198,105,93,any,"10.174.19.2",53,1,2,1,1,"10.174.30.194",unknown
"1456906241.000",allowed,dns,413,251,162,any,"10.174.19.2",53,2,4,2,2,"10.174.30.148",unknown
"1456906238.000",allowed,dns,174,93,81,any,"10.174.19.2",53,1,2,1,1,"10.174.30.148",unknown
"1456906237.000",allowed,dns,186,99,87,any,"10.174.19.2",53,1,2,1,1,"10.174.30.137",unknown
"1456906229.000",allowed,dns,208,110,98,any,"10.174.19.2",53,13,2,1,1,"10.174.30.131",unknown
"1456906226.000",allowed,dns,210,111,99,any,"10.174.19.2",53,13,2,1,1,"10.174.30.146",unknown
"1456906217.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456906206.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,4,2,1,1,"10.174.30.155",unknown
"1456906204.000",allowed,dns,223,134,89,any,"10.174.19.2",53,8,2,1,1,"10.174.30.171",unknown
"1456906203.000",allowed,dns,212,112,100,any,"10.174.19.2",53,4,2,1,1,"10.174.30.170",unknown
"1456906200.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,22,10,4,6,"10.174.30.186",unknown
"1456906198.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,9,10,4,6,"10.174.30.186",unknown
"1456906193.000",allowed,dns,200,106,94,any,"10.174.19.2",53,16,2,1,1,"10.174.30.180",unknown
"1456906190.000",allowed,dns,198,105,93,any,"10.174.19.2",53,9,2,1,1,"10.174.30.181",unknown
"1456906189.000",allowed,dns,266,168,98,any,"10.174.19.2",53,13,2,1,1,"10.174.30.176",unknown
"1456906182.000",allowed,dns,439,267,172,any,"10.174.19.2",53,12,4,2,2,"10.174.30.186",unknown
"1456906180.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,12,10,4,6,"10.174.30.186",unknown
"1456906179.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
"1456906174.000",allowed,ntp,184,90,94,any,"10.174.19.2",123,9,2,1,1,"10.174.30.198",unknown
"1456906173.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.159",unknown
"1456906148.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906135.000",allowed,dns,210,111,99,any,"10.174.19.2",53,1,2,1,1,"10.174.30.117",unknown
"1456906125.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,16,10,4,6,"10.174.30.186",unknown
"1456906125.000",allowed,dns,353,267,86,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906116.000",allowed,dns,223,134,89,any,"10.174.19.2",53,1,2,1,1,"10.174.30.150",unknown
"1456906113.000",allowed,dns,200,106,94,any,"10.174.19.2",53,5,2,1,1,"10.174.30.186",unknown
"1456906111.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,16,10,4,6,"10.174.30.186",unknown
"1456906110.000",allowed,dns,206,109,97,any,"10.174.19.2",53,10,2,1,1,"10.174.30.180",unknown
"1456906108.000",allowed,"web-browsing",1297,711,586,"computer-and-internet-info","182.69.7.26",80,16,10,4,6,"10.174.30.186",unknown
"1456906107.000",allowed,incomplete,132,54,78,any,"10.69.250.211",8089,1,2,1,1,"10.174.30.176",unknown
"1456906098.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906094.000",allowed,dns,226,119,107,any,"10.174.19.2",53,8,2,1,1,"10.174.30.176",unknown
"1456906082.000",allowed,dns,206,109,97,any,"10.174.19.2",53,7,2,1,1,"10.174.30.117",unknown
"1456906079.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.122",unknown
"1456906076.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906073.000",allowed,dns,200,106,94,any,"10.174.19.2",53,1,2,1,1,"10.174.30.110",unknown
"1456906063.000",allowed,dns,206,109,97,any,"10.174.19.2",53,14,2,1,1,"10.174.30.117",unknown
"1456906062.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,12,10,4,6,"10.174.30.186",unknown
"1456906058.000",allowed,dns,210,111,99,any,"10.174.19.2",53,6,2,1,1,"10.174.30.165",unknown
"1456906052.000",allowed,dns,212,112,100,any,"10.174.19.2",53,1,2,1,1,"10.174.30.191",unknown
"1456906035.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,8,10,4,6,"10.174.30.186",unknown
"1456906020.000",allowed,dns,212,112,100,any,"10.174.19.2",53,5,2,1,1,"10.174.30.122",unknown
"1456906013.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,16,10,4,6,"10.174.30.186",unknown
"1456906007.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456906000.000",allowed,"web-browsing",1140,660,480,"computer-and-internet-info","182.69.7.26",80,16,9,4,5,"10.174.30.191",unknown
"1456906000.000",allowed,dns,212,112,100,any,"10.174.19.2",53,0,2,1,1,"10.174.30.159",unknown
"1456905998.000",allowed,dns,212,112,100,any,"10.174.19.2",53,0,2,1,1,"10.174.30.170",unknown
"1456905996.000",allowed,dns,439,267,172,any,"10.174.19.2",53,1,4,2,2,"10.174.30.186",unknown
"1456905989.000",allowed,"web-browsing",1299,712,587,"computer-and-internet-info","182.69.7.26",80,17,10,4,6,"10.174.30.186",unknown
"1456905987.000",allowed,"web-browsing",1204,660,544,"computer-and-internet-info","182.69.7.26",80,0,10,4,6,"10.174.30.191",unknown
"1456905986.000",allowed,dns,439,267,172,any,"10.174.19.2",53,11,4,2,2,"10.174.30.186",unknown
"1456905970.000",allowed,dns,212,112,100,any,"10.174.19.2",53,7,2,1,1,"10.174.30.159",unknown
"1456905969.000",allowed,dns,206,109,97,any,"10.174.19.2",53,9,2,1,1,"10.174.30.117",unknown
"1456905964.000",allowed,ldap,517,218,299,any,"10.174.19.2",389,4,2,1,1,"10.174.30.171",unknown
"1456905964.000",allowed,dns,206,109,97,any,"10.174.19.2",53,0,2,1,1,"10.174.30.110",unknown
"1456905955.000",allowed,dns,206,109,97,any,"10.174.19.2",53,1,2,1,1,"10.174.30.180",unknown
